,x,y,vx,vy,E_total,E_kin,E_pot
431,-1.7466164556624946,-100.43763253132666,0.6413166210626303,2.0030746362854934,-70387.90607643881,199.06177531416532,-70586.96785175297
432,-1.581526416063382,-99.95641101472715,0.6787072035452953,1.8425468143660768,-70389.53065887818,173.50300040736838,-70563.03365928555
433,-1.407615067227944,-99.51833994681117,0.7118731598871347,1.6582737277033082,-70390.82338063701,146.5485818291424,-70537.37196246616
434,-1.2259481820619929,-99.12904314401499,0.7407406125745641,1.4527946050932639,-70391.80319661502,119.66889688674449,-70511.47209350177
435,-1.0376079761645267,-98.79348158095259,0.7652508120563248,1.2288673597688082,-70392.5083028216,94.3075706966112,-70486.81587351822
436,-0.8436901808168622,-98.51590284127307,0.7853531111317213,0.9894359745827772,-70392.98959048805,71.80933756332799,-70464.79892805139
437,-0.6453030450714236,-98.2997983824996,0.8009964078889716,0.737600937567485,-70393.30328359615,53.35426748481609,-70446.65755108096
438,-0.4435687741953519,-98.14786752362376,0.8121180672745881,0.4765957413473332,-70393.50392332238,39.9005665138902,-70433.40448983628
439,-0.2396280633536073,-98.06198595899664,0.818630670626213,0.20977539868095435,-70393.63915039944,32.13728517517544,-70425.7764355746
440,-0.03464753997460937,-98.04317493435657,0.8204143779758795,-0.05937724530652588,-70393.748061257,30.447243398238328,-70424.19530465525
441,0.17017356020723626,-98.09156770028181,0.8173337716846568,-0.3272415782092625,-70393.86444416054,34.880469518032,-70428.74491367857
442,0.3736047114918837,-98.20637785787054,0.8092816661711247,-0.590092147812406,-70394.02337398042,45.14155011497566,-70439.1649240954
443,0.5743960443691628,-98.3858839475078,0.7962136349663019,-0.8441924599154431,-70394.26641358907,60.59776778479523,-70454.86418137385
444,0.7712951195657303,-98.62744069806918,0.7781525039752807,-1.0859058459527349,-70394.64198183427,80.31207715727959,-70474.95405899154
445,0.9630625948027964,-98.92751602739375,0.7551783434307938,-1.3117879661117464,-70395.20123927784,103.09868992901116,-70498.29992920684
446,1.1484852154310203,-99.28174842807915,0.7274183570401889,-1.518658231213597,-70395.99149280034,127.59571302263365,-70523.58720582299
447,1.3263866558118973,-99.6850201910879,0.6950398170869371,-1.7036559097405033,-70397.0490000187,152.34857127584934,-70549.39757129455
448,1.4956368991885272,-100.13154312818438,0.6582452440729978,-1.8642843644544898,-70398.3926236373,175.89793468023908,-70574.29055831753
449,1.6551605816797998,-100.61495402052084,0.6172688008837457,-1.9984447558616614,-70400.01939643452,196.86609966489448,-70596.88549609942
450,1.8039445166194947,-101.12841723785174,0.5723732646593516,-2.1044597782751784,-70401.90267252518,214.0362950613668,-70615.93896758654
451,1.941044496977298,-101.66473209268284,0.5238472409679826,-2.1810878870852175,-70403.99313695129,226.42021363768316,-70630.41335058899
452,2.065591413446889,-102.21644262198416,0.4720024571412049,-2.2275286046354235,-70406.22254564948,233.31015018073674,-70639.53269583022
453,2.1767966978305977,-102.77594765842547,0.41717106466642434,-2.243419672518051,-70408.50971158767,234.31335859061625,-70642.82307017829
454,2.2739570907423627,-103.33560926564284,0.3597029307562285,-2.2288269759757124,-70410.76797947989,229.36751492542464,-70640.13549440532
455,2.3564587314285244,-103.88785785802787,0.29996292639279404,-2.1842282730894484,-70412.91326888763,218.73739077780493,-70631.65065966544
456,2.4237805713224585,-104.42529259095,0.2383282324915393,-2.1104918096393197,-70414.87172594824,202.99392112307365,-70617.8656470713
457,2.475497119355134,-104.9407758776138,0.1751856929080553,-2.0088508922095616,-70416.58610343904,182.9777370358872,-70599.56384047493
458,2.5112805346956106,-105.4275211506636,0.11092924643474572,-1.880875434944374,-70418.02016930067,159.74989647712957,-70577.77006577779
459,2.5309020909839646,-105.87917322923474,0.045957473017867054,-1.7284413998221866,-70419.16069679098,134.53297928754606,-70553.69367607852
460,2.534233045702868,-106.28988086728263,-0.0193287030201727,-1.553698928251406,-70420.01688123099,108.64592812845042,-70528.66280935943
461,2.5212449613014147,-106.65436124165474,-0.08452808794483216,-1.3590398262456862,-70420.61732406492,83.43604111380814,-70504.05336517873
462,2.4920095473417176,-106.96795628713828,-0.14924094446663233,-1.147064933845811,-70421.00499334109,60.211386988379424,-70481.21638032948
463,2.446698143318144,-107.22668090558112,-0.21307005957095626,-0.9205518208837975,-70421.23078707504,40.17665273481207,-70461.40743980985
464,2.385581096200777,-107.42726319208084,-0.27562027514420023,-0.6824233589304662,-70421.34648370175,24.37506795980271,-70445.72155166155
465,2.309027699127554,-107.56717705586384,-0.336493664464185,-0.4357188618690633,-70421.39799701012,13.638551076585332,-70435.03654808672
466,2.2175086873233343,-107.64466867424272,-0.3952717944802937,-0.1835766279942509,-70421.42019124143,8.547307643583501,-70429.967498885
467,2.1116059280332546,-107.65878337853631,-0.4514781924229915,0.0707371419668818,-70421.43593968503,9.397633566922853,-70430.83357325196
468,1.99202809414899,-107.60940773394444,-0.5045854447973398,0.3237515439740056,-70421.46372227694,16.173968999709675,-70437.63769127666
469,1.8596125887655064,-107.49731769691255,-0.5541043132469132,0.5718471915276304,-70421.52978012757,28.531836018759233,-70450.06161614633
470,1.7153099406597507,-107.32419480496941,-0.5996189792190396,0.811423982240573,-70421.67309522103,45.80783096376748,-70467.4809261848
471,1.5601663562895893,-107.09260552770758,-0.6407783333607975,1.0390171724693504,-70421.94258566902,67.05691007358804,-70488.99949574261
472,1.3953083498395356,-106.80595773778929,-0.6772906307919003,1.2513708146741371,-70422.39082495362,91.10931814695168,-70513.50014310057
473,1.2219280716945142,-106.46844111630912,-0.7089224854426603,1.4454950598568999,-70423.0665782174,116.64121762966056,-70539.70779584706
474,1.0412687439144255,-106.08495449586556,-0.7354986415009503,1.6187137180776134,-70424.00747786176,142.25365587340778,-70566.26113373517
475,0.8546102130282414,-105.66102242862165,-0.7569011406181918,1.768702911721032,-70425.23387932844,166.55441969698094,-70591.78829902541
476,0.663254834442784,-105.20270321197766,-0.7730674720382531,1.8935207418033853,-70426.74470865264,188.2374352183466,-70614.98214387098
477,0.46851395394915085,-104.71649062653465,-0.7839876527248854,1.99162793709147,-70428.51582194134,206.1548315742735,-70634.67065351561
478,0.2716952435522212,-104.20921161905771,-0.7897003366192378,2.061899703831265,-70430.50105765324,219.37756546421986,-70649.87862311746
479,0.0740911138392151,-103.68792207512148,-0.7902881255543679,2.103629259267228,-70432.63581713442,227.241512182684,-70659.8773293171
480,-0.12303162315098704,-103.15980267579454,-0.7858722908250804,2.116523759952578,-70434.84270156131,229.37706377687064,-70664.21976533817
