,x,y,vx,vy,E_total,E_kin,E_pot
169,32.350958438687066,-143.2973039632248,11.391395326443423,30.75889656919816,-0.4127835089166183,48414.31225370764,-48414.72503721656
170,35.06109767230703,-135.33906499187165,10.28085447466097,32.83768926655852,-0.41702611147775315,53280.44122932941,-53280.85825544089
171,37.48782133795153,-126.91410877882348,9.127591310294795,34.489191993143926,-0.42164682377188,57276.777936047045,-57277.19958287081
172,39.62314363140244,-118.13155400829622,7.953355580985647,35.696207131354676,-0.42669158890203107,60186.37808529774,-60186.80477688666
173,41.46464711962478,-109.1039217024618,6.780890975518095,36.44877855321773,-0.43220120944897644,61852.22731995153,-61852.65952116098
174,43.015688923248575,-99.94527944046698,5.633587907574623,36.7445408345805,-0.43819997950049583,62185.436723543615,-62185.87492352312
175,44.28551296519003,-90.76930946655496,4.5350771386858755,36.58897610511272,-0.4446770610229578,61169.404368345335,-61169.84904540636
176,45.28925186493941,-81.68732622897818,3.5087511784261034,35.99555755707569,-0.45155912822519895,58859.61744045849,-58860.068999586714
177,46.04779891852645,-72.80627521903877,2.5772020094927273,34.98574986980685,-0.4586762789840577,55379.00988676906,-55379.46856304804
178,46.58752834501286,-64.22675344324335,1.7615690928795469,33.58882907229528,-0.46573126103612594,50909.065385258575,-50909.53111651961
179,46.9398413691138,-56.04110171257207,1.0807985589221558,31.84148163527907,-0.4722935401441646,45677.16352146521,-45677.63581500536
180,47.13915594084283,-48.32900834661317,0.5296045877369648,29.826511461617308,1.4086905134172412,40045.55701452033,-40044.148324006914
181,47.21034329733862,-41.136761789360094,0.05103455836997456,27.695441645738498,1.4081969878752716,34516.80416153945,-34515.39596455157
182,47.17007810716595,-34.48843575324969,-0.36279183461138603,25.478525645305833,1.40841702527905,29217.909913819545,-29216.501496794266
183,47.03387986895625,-28.40304981313617,-0.7175128736934127,23.19489898939239,1.4092673204177117,24233.317373341433,-24231.908106021016
184,46.81565792825236,-22.895164923756635,-1.0202455716461496,20.86101003063749,1.4105366078365478,19630.01882361697,-19628.608287009134
185,46.52744162932631,-17.97560411285667,-1.2787723856655355,18.490289666994713,1.4119539176081162,15458.673185267047,-15457.26123134944
186,46.179318031044076,-13.65220981729276,-1.5007204437857358,16.093185320124853,1.4132769857988023,11755.924901922534,-11754.511624936735
187,45.779560149171374,-9.930552945199882,-1.6928788263223216,13.67749628013329,1.4143553345220425,8547.28844461517,-8545.874089280647
188,45.334898279165834,-6.8145330982972965,-1.8607462820478862,11.248885931340089,1.4151456699146365,5849.991514010521,-5848.576368340607
189,44.85087244535872,-4.306843076103272,-2.008333279666685,8.811434007973817,1.4156882542665699,3675.3647327592416,-3673.949044504975
190,44.33220532076954,-2.409302045620487,-2.1381881962665097,6.368120757613333,1.4160674214044775,2030.616483578966,-2029.2004161575614
191,43.78314633343737,-1.1230830194285644,-2.2515917568121586,3.921182228536964,1.4163751159575213,920.0400978932358,-918.6237227772783
192,43.20775206096256,-0.4488696056653333,-2.348864030895078,1.4723214631020594,1.416684854445748,345.8201726854648,-344.40348783101905
193,42.61008022349685,-0.3869762877986973,-2.4297435245272276,-0.9772057000298626,1.417034681186749,308.6363058818782,-307.2192712006914
194,41.99428229420011,-0.9374588417683062,-2.493817047435988,-3.426589331075877,1.4174143698387525,808.2287059466419,-806.8112915768031
195,41.364583051272625,-2.1002292799880644,-2.540994042848053,-5.875492433349463,1.4177532875107772,1844.0127927061244,-1842.5950394186136
196,40.72513605132654,-3.8751739718453235,-2.5720244508203227,-8.324036567960048,1.4179099641164612,3415.7202552159156,-3414.302345251799
197,40.07974500769891,-6.262254448610558,-2.5890502157886597,-10.772662830715863,1.4176724850667597,5523.9050467873085,-5522.487374302242
198,39.431446579185845,-9.261548275057336,-2.5961527269998963,-13.221776076958587,1.4167889847176411,8169.991722501453,-8168.574933516736
199,38.78196513053821,-12.87316495150527,-2.5998104451923942,-15.67108991707783,1.4150514312659652,11355.393309303146,-11353.97825787188
200,38.13107878891128,-17.09695637400535,-2.6091225180473994,-18.118640177914898,1.4124344827905588,15079.16889949203,-15077.756465009239
201,37.47597781746002,-21.931945709024248,-2.635616401594275,-20.559543993544295,1.4092298010473314,19333.859536747623,-19332.450306946575
202,36.81073957633504,-27.375436983590937,-2.692491962640492,-22.98473884093549,1.4060508069633215,24099.647964970147,-24098.241914163184
203,36.12606519943153,-33.42184475592525,-2.7933018061254513,-25.380071050406688,1.4036184681790473,29337.77436767079,-29336.37074920261
204,35.4093950579107,-40.06137963622428,-2.950298203006144,-27.7261048398646,1.4024228473572293,34984.8517085021,-34983.449285654744
205,34.64543636992268,-47.27879744195735,-3.1728654986276337,-29.998825757728735,1.4025115019394434,40949.84800417278,-40948.44549267084
206,33.81702646028388,-55.05242411477594,-3.4664604638609116,-32.171093666682516,1.4035566077000112,47114.80271360868,-47113.39915700098
207,32.90584852799531,-63.3521682312231,-3.839157181150859,-34.18192733598894,12.918114080515807,53241.44779189845,-53228.52967781793
208,31.888296357957525,-72.11167843754706,-4.317890422061095,-35.82727169307997,12.921128061614581,58600.69086000134,-58587.76973193973
209,30.73941906354566,-81.23070588963925,-4.886325727754703,-37.05201192347062,12.923857433357625,62852.749501262704,-62839.82564382934
210,29.439399419408417,-90.59991624118864,-5.523498898791979,-37.82414462592881,12.925990899617318,65752.8730545661,-65739.94706366648
211,27.973705638090106,-100.1030830251271,-6.20820243691423,-38.12056521569928,12.927438422921114,67127.36714379402,-67114.4397053711
212,26.333074466079527,-109.619322982705,-6.9195817781852655,-37.927112057781436,12.928226567368256,66885.58984628266,-66872.66161971529
213,24.513364391837165,-119.02531552966906,-7.637579883143237,-37.23840972415039,12.928429878418683,65026.43033647915,-65013.50190660073
214,22.515314398039752,-128.19746577577857,-8.343253688690526,-36.057583751733915,12.92813479641336,61639.16526572191,-61626.23713092549
215,20.344236017496254,-137.01398498559044,-9.018996928729807,-34.39589054339511,12.927423546847422,56898.881634314464,-56885.95421076761
216,18.009658069943075,-145.35687028365962,-9.648700374668444,-32.27228359688152,12.926368255459238,51056.89683649538,-51043.97046823993
217,15.524936713378152,-153.1137688626218,-10.217872103482893,-29.71292393556167,12.925029714038828,44426.82416056233,-44413.899130848295
218,12.906838863424493,-160.17971303402936,-10.713732062922473,-26.750636474558092,12.923458039265824,37367.12729295229,-37354.203834913
219,10.17510431340094,-166.4587126137423,-11.125288794847133,-23.424312340408704,12.92169396855752,30261.170672539865,-30248.248978571326
